Name,IsFirstName,IsLastName,Occurance
Noil,0,1,3
Tabor,0,1,2
Dupre,0,1,1
Smith-Schuster,0,1,1
WillisI,0,1,1
Paris,0,1,1
Rudolph,0,1,11
Yearby,0,1,1
Chryst,0,1,2
Quick,0,1,3
Daub,0,1,2
Pierschbacher,0,1,1
Cornwell,0,1,2
Lazard,0,1,3
Talamaivao,0,1,2
Sumner-Gardner,0,1,1
Springs,0,1,2
Iheanacho,0,1,1
McCaffrey,0,1,4
Nnadi,0,1,1
Allen-Williams,0,1,1
Bars,0,1,3
Mone,0,1,1
Spain,0,1,5
Ruffin,0,1,10
Barker,0,1,9
Gault,0,1,1
Bessent,0,1,3
Aniebonam,0,1,1
Lobendahn,0,1,1
Blazevich,0,1,1
Pack,0,1,2
Westphal,0,1,3
Kamara,0,1,9
Blacknall,0,1,2
Christmas,0,1,2
Gaillard,0,1,1
Kaaya,0,1,1
Askew-Henry,0,1,1
Trumbetti,0,1,1
Godchaux,0,1,1
Berger,0,1,4
Ferns,0,1,2
Alaka,0,1,2
Elam,0,1,6
Okereke,0,1,1
Godwin,0,1,5
Hassenauer,0,1,1
Whiley,0,1,1
Bookser,0,1,1
Thorson,0,1,2
Starks,0,1,9
Speaks,0,1,2
Helm,0,1,3
Voorhies,0,1,1
Catalon,0,1,4
Alfieri,0,1,1
Gesicki,0,1,1
Akem,0,1,2
Mustipher,0,1,1
Featherston,0,1,2
Kief,0,1,1
Carta-Samuels,0,1,1
Thompkins,0,1,7
Thomas-Williams,0,1,1
Mahalak,0,1,1
Kizer,0,1,4
Cosentino,0,1,1
Clapp,0,1,3
McLaurin,0,1,7
Barton,0,1,14
Weishar,0,1,1
Bonney,0,1,1
Trout,0,1,1
Gant,0,1,8
YearginI,0,1,1
McGary,0,1,2
Tranquill,0,1,2
Brooks-James,0,1,1
Casher,0,1,2
Holcombe,0,1,4
Winovich,0,1,2
Humphreys,0,1,3
Wrench,0,1,1
Gates,0,1,15
Rockwell,0,1,1
Register,0,1,6
Canteen,0,1,2
Byrne,0,1,6
Cage,0,1,6
Gillins,0,1,2
Snodgrass,0,1,3
McMillian,0,1,10
Upchurch,0,1,2
Dwight,0,1,1
Ragnow,0,1,1
Mead,0,1,2
Ballage,0,1,1
Ledwik,0,1,1
Wolf,0,1,5
Bushell-Beatty,0,1,1
Newell,0,1,8
Brailford,0,1,1
Hooker,0,1,6
Sheehy,0,1,1
Panos,0,1,1
Leniu,0,1,1
Teuhema,0,1,2
Peavey,0,1,1
Kelleher,0,1,2
Crest,0,1,1
Zamora,0,1,1
David,0,1,8
McGraw,0,1,5
Scheel,0,1,1
Martini,0,1,2
Sawyers,0,1,2
Wilbon,0,1,2
Plattenburg,0,1,1
Berrios,0,1,1
Strachan,0,1,3
Hilliman,0,1,1
Bethel,0,1,4
Mahomes,0,1,1
Bonnafon,0,1,1
Deal,0,1,2
Googer,0,1,1
Tuioti-Mariner,0,1,3
Keihn,0,1,1
Bullough,0,1,3
Worton,0,1,1
Bronson,0,1,4
Sadler,0,1,6
Ulmer,0,1,4
Mihota,0,1,2
Bayes,0,1,1
Darlington,0,1,3
Paulk,0,1,4
Mabin,0,1,5
Leggett,0,1,8
Hirschfeld,0,1,1
Chark,0,1,1
Wiegers,0,1,1
Eberle,0,1,1
Grimm,0,1,3
Izzo,0,1,1
Blakley,0,1,2
Toliver,0,1,4
Fair,0,1,7
Eggert,0,1,1
Wharton,0,1,7
Rhaheed,0,1,2
Ways,0,1,1
Haden,0,1,6
Risner,0,1,1
Apke,0,1,1
Lasley,0,1,1
Ruble,0,1,1
Beh,0,1,1
Langham,0,1,3
Tubman,0,1,1
Furbush,0,1,1
Palelei,0,1,2
Artis,0,1,3
Falcinelli,0,1,1
Goolsby,0,1,4
Culver,0,1,2
Murphy-Richardson,0,1,1
Krok,0,1,1
Blough,0,1,1
Ballew,0,1,3
Bezney,0,1,1
Sherfield,0,1,1
Bone,0,1,1
Friekh,0,1,1
Cuney,0,1,1
Mondeaux,0,1,1
Dinkins,0,1,3
McSorley,0,1,1
Lazarus,0,1,1
Uter,0,1,1
Deboskie,0,1,2
Blackwood,0,1,2
Slayton,0,1,2
Brandt-Sims,0,1,1
Vakameilalo,0,1,1
Zeise,0,1,1
Platt,0,1,5
Mike,0,1,2
Sokol,0,1,2
Doss,0,1,9
LaRubbio,0,1,1
Frey,0,1,4
Angus,0,1,2
Delp,0,1,1
Maloata,0,1,2
Pelzel,0,1,1
Creamer,0,1,4
Blackmar,0,1,1
Nacua,0,1,4
Holuba,0,1,1
Haley,0,1,3
Crouch,0,1,6
Akinmoladun,0,1,1
Windham,0,1,6
Scoby,0,1,1
Mister,0,1,1
Gardenhire,0,1,1
Toran,0,1,1
Vault,0,1,2
Oruwariye,0,1,1
Edouard,0,1,1
McQuinnie,0,1,1
Frith,0,1,1
Andre,0,1,1
Muehlstein,0,1,1
Herndon,0,1,8
Gopre,0,1,2
Okorafor,0,1,1
Roden-McKinzy,0,1,1
Cheadle,0,1,2
Buck,0,1,3
Firios,0,1,1
Pierre,0,1,17
Veach,0,1,1
Hance,0,1,1
Enoicy,0,1,1
Burkett,0,1,7
Enwere,0,1,1
Prewett,0,1,1
Doles,0,1,1
Putman,0,1,1
McWilliams,0,1,5
Day,0,1,15
Shabazz,0,1,3
Dintino,0,1,1
Canada,0,1,2
Choudja,0,1,1
Bushman,0,1,1
Hildreth,0,1,1
Bertke,0,1,1
Cerenord,0,1,1
Feuerbacher,0,1,1
Tartabull,0,1,1
Garnett,0,1,5
Sturghill,0,1,1
Takitaki,0,1,1
Wangler,0,1,1
Outlow,0,1,1
Gayot,0,1,1
Barbour,0,1,4
Fritts,0,1,1
Cabrera,0,1,1
Cloy,0,1,3
Watanabe,0,1,2
Harkless,0,1,1
McMillon,0,1,5
LeGrand,0,1,2
Stickler,0,1,2
Cason,0,1,4
Barwick,0,1,1
Allegretti,0,1,1
Dawe,0,1,1
Emesibe,0,1,1
Domer,0,1,1
Sizelove,0,1,1
Cabinda,0,1,1
Shute,0,1,1
Bacon,0,1,6
Soesman,0,1,1
Stelter,0,1,1
Nwosu,0,1,3
Raulerson,0,1,2
HoydI,0,1,1
Seabury,0,1,1
Rubenzer,0,1,1
Rodney,0,1,1
Rushing,0,1,5
Carovillano,0,1,1
Witter,0,1,3
Stoltenberg,0,1,1
Pierson-El,0,1,1
Slade,0,1,6
Fullwood,0,1,3
Brosnan,0,1,1
Offray,0,1,1
Merriweather,0,1,9
Batson,0,1,3
Wary,0,1,1
Boggs,0,1,3
Apsay,0,1,1
Granier,0,1,3
Keeney,0,1,1
Cornelius,0,1,5
Seonbuchner,0,1,1
Rosier,0,1,1
Beedle,0,1,1
Thibodeaux,0,1,5
Amara,0,1,1
Wolford,0,1,3
Gallo,0,1,3
Morrissey,0,1,2
Butts,0,1,1
Prescod,0,1,1
Gianacakos,0,1,1
Hendren,0,1,1
Kalu,0,1,1
Vaughan,0,1,4
Rawlings,0,1,1
Famurewa,0,1,1
Dudley-Gordon,0,1,1
Dudek,0,1,2
Cobbs,0,1,3
Anoa'i,0,1,1
Walter,0,1,7
Till,0,1,2
Dews,0,1,1
Hallmon,0,1,2
Jamerson,0,1,1
Polu,0,1,2
Sorrell,0,1,2
Fieber,0,1,1
Watts-Jackson,0,1,1
Roy,0,1,5
Marbley,0,1,1
McMaryion,0,1,1
Culler,0,1,1
Clarkson,0,1,3
Glenn,0,1,18
Lawry,0,1,2
Klock,0,1,1
Crumbie,0,1,2
Yiadom,0,1,1
Callaway,0,1,4
Laye,0,1,1
Vaughns,0,1,5
McClary,0,1,2
Malin,0,1,1
Odenigbo,0,1,2
Outsey,0,1,1
Chachere,0,1,2
Westerfield,0,1,1
Rayford,0,1,3
Franke,0,1,2
Leiataua,0,1,1
Mends,0,1,1
Linder,0,1,4
Mokwuah,0,1,1
Mucha,0,1,1
Applefield,0,1,1
Lenius,0,1,1
Bere,0,1,1
Trowell,0,1,1
Seward,0,1,2
Nall,0,1,2
Noye,0,1,1
Walterscheid,0,1,2
Lucero,0,1,3
Edmunds,0,1,3
Hameed,0,1,1
Cizauskas,0,1,1
Liddell,0,1,2
Meadors,0,1,2
Moskal,0,1,1
Outing,0,1,1
Meyers,0,1,12
Bawden,0,1,1
Wunderlich,0,1,1
Deiter,0,1,1
Freebeck,0,1,1
Hartbarger,0,1,1
Kennion,0,1,1
Medley,0,1,3
Kincade,0,1,3
Blyden,0,1,1
Joly,0,1,2
Simes,0,1,1
Onyekwere,0,1,2
Bradshaw,0,1,8
Marx,0,1,2
Castaneda,0,1,4
Figaro,0,1,4
Martinek,0,1,2
Queiro,0,1,2
Richey,0,1,1
Miclisse,0,1,1
Heeman,0,1,1
Labady,0,1,2
Nuernberger,0,1,1
Cohee,0,1,1
Syria,0,1,1
Knoll,0,1,2
Preddy,0,1,1
Kraut,0,1,1
Chumley,0,1,1
Vecchio,0,1,1
Luedeke,0,1,1
Veal,0,1,8
Curran,0,1,3
Gaglianone,0,1,1
Render,0,1,6
Hesse,0,1,1
Mashack,0,1,1
Mahon,0,1,2
Tongilava,0,1,1
Simons,0,1,2
Fant,0,1,5
Millender,0,1,1
Clerveaux,0,1,1
Quarells,0,1,1
Whittaker,0,1,6
Schwab,0,1,3
Liuchan,0,1,1
Ruth,0,1,4
Peavy,0,1,2
Hosey,0,1,2
Boothe,0,1,1
Moa,0,1,4
Booth-Lloyd,0,1,1
Daly,0,1,2
Padla,0,1,1
Stroman,0,1,1
Conyers,0,1,5
Ferby,0,1,1
Braster,0,1,1
Dyer,0,1,4
Crockham,0,1,1
Kodanko,0,1,1
Bedell,0,1,2
Vitiello,0,1,1
Kokuma,0,1,1
Callahan,0,1,8
Luvu,0,1,1
Appouh,0,1,1
Gamboa,0,1,1
Lee-Campbell,0,1,1
Waz,0,1,1
Hart-Johnson,0,1,2
Vizcaino,0,1,2
Griswold,0,1,1
Fralick,0,1,1
Sweat,0,1,6
Schlottmann,0,1,1
Trani,0,1,1
Dimel,0,1,1
Kolbe,0,1,1
Olootu,0,1,1
Mott,0,1,3
Kemp,0,1,13
Winchester,0,1,3
Sekona,0,1,5
Bearfield,0,1,1
Hifo,0,1,2
Fenimore,0,1,1
Rawlins,0,1,2
Holgorsen,0,1,3
Colmery,0,1,1
Kafusi,0,1,1
Christiansen,0,1,2
Krizancic,0,1,1
Tautalatasi,0,1,2
Wenzel,0,1,2
Blomstrom,0,1,1
Su'esu'e,0,1,1
Crawley,0,1,3
Ngalo,0,1,1
Schmal,0,1,1
Yancey,0,1,5
Landman,0,1,2
Fenstermacher,0,1,1
Spillane,0,1,1
Noller,0,1,1
Madaras,0,1,2
Blasingame,0,1,2
Wirginis,0,1,1
Nataro,0,1,1
Dogbe,0,1,1
Celis,0,1,1
Cottrell,0,1,5
Mallory,0,1,6
Rauterkus,0,1,1
Stankavage,0,1,1
Kleinrichert,0,1,1
Ezeagwu,0,1,1
Burston,0,1,5
Bonilla,0,1,1
Niemann,0,1,2
Yarbary,0,1,1
Lingen,0,1,1
Winbush,0,1,4
Doxtator,0,1,1
Ulutu,0,1,1
Mizerak,0,1,1
One,0,1,1
Dowels,0,1,1
Perdue,0,1,3
Hasselbach,0,1,1
Dineen,0,1,4
Benzschawel,0,1,2
Dilosa,0,1,1
Lezzer,0,1,2
Tolutau,0,1,1
Fitz,0,1,1
Keel,0,1,1
Sphire,0,1,1
Bogan,0,1,4
Proehl,0,1,2
Ota,0,1,1
Northrup,0,1,4
Clewis,0,1,2
Monken,0,1,1
McGehee,0,1,3
Kraemer,0,1,3
Crumitie,0,1,2
McHale,0,1,2
Wills,0,1,7
Demogerontas,0,1,1
Ivery,0,1,6
Uasike,0,1,2
Lundblade,0,1,1
Wilkerson,0,1,14
Boateng,0,1,6
Cagle,0,1,4
Buffin,0,1,1
Loudermilk,0,1,2
Christie,0,1,1
Cyphers,0,1,1
Ugwoegbu,0,1,2
Croney,0,1,2
Orso-Bacchus,0,1,1
Tarpley,0,1,2
Byrum,0,1,3
Fisiiahi,0,1,1
Beggs,0,1,1
Modster,0,1,3
Crossdale,0,1,1
Koppenhaver,0,1,1
Issahaku,0,1,1
Merchant,0,1,5
Connors,0,1,2
Olie,0,1,1
Igbinoba,0,1,1
McNichols,0,1,1
Nutile,0,1,1
Mata'afa,0,1,1
Akoteu,0,1,2
Auzenne,0,1,1
Anzaldua,0,1,1
Ehambe,0,1,1
Tapa,0,1,1
Pallante,0,1,1
Boxen,0,1,1
Egbuaba,0,1,1
Largay,0,1,1
Nawahine,0,1,1
Schlueter,0,1,3
Ertel,0,1,1
Galati,0,1,1
Jackson-Daniel,0,1,1
Villalobos,0,1,1
Brooker,0,1,1
McGough,0,1,2
Ximines,0,1,1
Speller,0,1,2
Bradbury,0,1,2
Brazile,0,1,1
Curney,0,1,1
Stribling,0,1,3
Ekwoge,0,1,1
Bornstein,0,1,1
Pollack,0,1,1
Seargent,0,1,1
Weyler,0,1,1
McGrew,0,1,3
Hogue,0,1,3
Purdie,0,1,1
Lain,0,1,2
Hovey,0,1,1
Schaffner,0,1,1
Negron,0,1,1
Hoxie,0,1,2
Barden,0,1,2
Cuiellette,0,1,1
Green-Beckham,0,1,2
Flemming,0,1,2
Yacoobi,0,1,1
Perrin,0,1,1
Hervey,0,1,2
Jeanty,0,1,3
Hoiem,0,1,1
Moorer,0,1,2
Kellems,0,1,1
Kearney,0,1,6
Billingslea,0,1,2
Oquendo,0,1,3
Joiner,0,1,6
Severt,0,1,1
Scarnecchia,0,1,1
Hoyett,0,1,1
Rescigno,0,1,1
Kofe,0,1,2
Hamm,0,1,5
Celestin,0,1,1
Neering,0,1,1
Hartmeier,0,1,1
Ahrens,0,1,1
Waitman,0,1,1
Rasmussen,0,1,4
Singer,0,1,4
Kofa,0,1,1
Sosebee,0,1,3
Ardoin,0,1,1
Klingler,0,1,1
Bloom,0,1,2
Addo,0,1,1
Hamaker,0,1,1
DiRocco,0,1,1
Folks,0,1,1
Irby,0,1,5
Centers,0,1,1
Pursley,0,1,1
Matich,0,1,1
Nutt,0,1,1
Downing,0,1,4
Werts,0,1,2
Sweeney,0,1,7
Medlock,0,1,6
Turcotte,0,1,1
Sobczak,0,1,1
Seabrook,0,1,2
Broughton,0,1,7
Hylton,0,1,3
Jeanlys,0,1,1
Moana,0,1,1
Caruso,0,1,1
Sibole,0,1,1
Tabary,0,1,1
Betts,0,1,2
Gold,0,1,3
Hynes,0,1,1
Diamont,0,1,1
Sinor,0,1,1
Dudziak,0,1,1
Evers,0,1,4
Woullard,0,1,4
Bletzer,0,1,2
Scaife,0,1,2
Riddering,0,1,1
Anyama,0,1,2
Mojsiejenko,0,1,1
Luster,0,1,2
Epley,0,1,2
Marsaw,0,1,1
Hardwell,0,1,2
Smoot,0,1,2
Ruddick,0,1,1
Lekacz,0,1,1
Jumper,0,1,3
Manila,0,1,1
Visinia,0,1,1
Baggett,0,1,5
Ogle,0,1,2
Fao,0,1,2
Flakes,0,1,3
Novoselsky,0,1,1
Stoshak,0,1,1
Umblance,0,1,1
McCarthy,0,1,9
Soroh,0,1,1
Barmore,0,1,2
Simonds,0,1,2
JohnsonI,0,1,3
Nachtigal,0,1,1
Evitt,0,1,1
Shaver,0,1,1
McGuire,0,1,13
Diarrassouba,0,1,1
Denmark,0,1,4
O'Georgia,0,1,1
Finco,0,1,1
Rosales,0,1,3
Nina,0,1,1
Moragne,0,1,1
Pucci,0,1,1
Nunnery,0,1,2
Douglass,0,1,3
Specht,0,1,1
Schuster,0,1,3
Crochet,0,1,2
Kafo,0,1,1
Behanan,0,1,1
Joss,0,1,1
Marchi,0,1,1
Wint,0,1,2
Needham,0,1,3
Guida,0,1,1
Fa'anono,0,1,1
Rhone,0,1,3
Bruno,0,1,2
Bogenschutz,0,1,1
Lenzen,0,1,1
Folston,0,1,2
Walz,0,1,1
Ibekwe,0,1,2
Rimes,0,1,2
Versey,0,1,1
Kirshe,0,1,1
Karim,0,1,1
Bagley,0,1,3
Horky,0,1,1
Oakley,0,1,3
Behr,0,1,2
Huard,0,1,1
Pututau,0,1,3
Rachwal,0,1,1
Brantley,0,1,10
Fleglar,0,1,1
Kulka,0,1,1
Dissly,0,1,1
Scharping,0,1,1
Ukandu,0,1,1
Davila,0,1,3
Farkas,0,1,1
Kapoi,0,1,2
Tolliver,0,1,6
Okeke,0,1,5
Fidler,0,1,1
Grayes,0,1,1
Brunson,0,1,13
Crozier,0,1,1
Kurtz,0,1,3
Griffitts,0,1,1
Pauu,0,1,2
Ledet,0,1,2
Becton,0,1,3
Dworaczyk,0,1,2
Andry,0,1,2
Lisa,0,1,1
Bags,0,1,1
Keaton,0,1,4
Tallman,0,1,2
Drwal,0,1,1
Carew,0,1,1
Porchivina,0,1,1
Siragusa,0,1,2
Briones,0,1,1
Tuileta,0,1,1
Bollas,0,1,1
Cripps,0,1,1
Rios,0,1,6
Sterling,0,1,6
Iyiegbuniwe,0,1,1
Tindol,0,1,1
Dunsford,0,1,2
Bussey,0,1,8
Reece,0,1,6
Tukuafu,0,1,2
Bingham,0,1,6
Bee,0,1,1
Capetillo,0,1,1
Luton,0,1,2
Merimee,0,1,1
Mulanga,0,1,1
Abron,0,1,2
Sullins,0,1,2
Roney,0,1,1
Deatherage,0,1,2
Colon,0,1,3
Chapple,0,1,3
Provenzano,0,1,1
Anyanwu,0,1,5
Eckels,0,1,1
Weitz,0,1,1
Bambard,0,1,1
Baron,0,1,2
Ananti,0,1,1
Mikell,0,1,2
Beery,0,1,2
Brisson-Fast,0,1,1
Dowrey,0,1,2
Fuselier,0,1,1
Limon,0,1,1
Gomez,0,1,5
Copa,0,1,2
Katoa,0,1,3
Junius,0,1,1
Zazzara,0,1,1
Kuhns,0,1,1
Fort,0,1,4
Achelus,0,1,1
Cordy,0,1,1
O'Hagan,0,1,1
Goudeau,0,1,1
Olave,0,1,1
Saum,0,1,1
Cota,0,1,1
Taumoe'Anga,0,1,1
Olekanma,0,1,1
Clement,0,1,7
Toal,0,1,2
Adeniyi,0,1,1
Wingate,0,1,2
Bezerra,0,1,1
Kuhar,0,1,2
Freismuth,0,1,1
Matts,0,1,2
Malauulu,0,1,1
Preciado,0,1,3
Vega,0,1,3
Scheer,0,1,1
Egurbide,0,1,1
Nwakamma,0,1,1
Aneke,0,1,1
Schrade,0,1,1
Encalade,0,1,1
Khoury,0,1,2
Wynne,0,1,2
Duhart,0,1,3
Tyree,0,1,2
Touris,0,1,1
Herdman,0,1,1
Corley,0,1,3
Cates,0,1,1
Barney,0,1,3
Semerene,0,1,1
Roden,0,1,1
Boyett,0,1,3
Forde,0,1,3
Rodrick,0,1,1
Stringer,0,1,6
Cerza-Lanaux,0,1,1
Reddix,0,1,3
Marion,0,1,3
Herubin,0,1,1
Deuyour,0,1,1
Stanitzek,0,1,1
Crossland,0,1,2
Leasau,0,1,1
Ellerbee,0,1,1
Mayden,0,1,2
Lawler,0,1,5
Owen,0,1,4
Fleury,0,1,3
Walderzak,0,1,1
Colson,0,1,3
Solano,0,1,1
Bettencourt,0,1,1
Poe,0,1,7
Woodland,0,1,4
DeLaRosa,0,1,2
LeFlore,0,1,3
Eldridge,0,1,9
Thlang,0,1,1
Ezeokoli,0,1,1
Hartley,0,1,6
Rocquemore,0,1,1
Angelas,0,1,1
Atariwa,0,1,1
Nieves,0,1,2
Welch,0,1,17
Maize,0,1,2
Osondu,0,1,1
Swafford,0,1,2
Poroshin,0,1,1
Sowards,0,1,1
Swaine,0,1,1
Frick,0,1,1
Dedmon,0,1,3
Aguirre,0,1,4
Werlinger,0,1,1
Itaaehau,0,1,1
Heneghan,0,1,1
Bodine,0,1,2
Betancourt,0,1,2
Savini,0,1,1
Miyashiro-Saipaia,0,1,1
Tela,0,1,1
Haehl,0,1,1
Worthington,0,1,3
Beachum,0,1,4
Talty,0,1,1
Noga,0,1,1
Holm,0,1,3
Gibbs,0,1,25
Gouby,0,1,1
Vailopa,0,1,1
Caniglia,0,1,1
Layton,0,1,3
Bruton,0,1,5
Sterns,0,1,2
Juniel,0,1,2
Hoyt,0,1,3
Forest,0,1,2
Failauga,0,1,3
Ratliff,0,1,6
Biegalski,0,1,1
Krall,0,1,1
Straub,0,1,2
Suchesk,0,1,1
Mitcheson,0,1,1
Deppe,0,1,1
MacIntyre,0,1,1
Rashad-Brown,0,1,1
Erickson,0,1,7
Keen,0,1,1
Russ,0,1,3
Goodacre,0,1,1
Goods,0,1,2
Spielman,0,1,2
DiNicola,0,1,1
RoseI,0,1,1
Nwangwa,0,1,1
Pardue,0,1,1
Palmore,0,1,2
Scates,0,1,1
Abey,0,1,1
Podbielski,0,1,1
Biesemier,0,1,1
Mathewes,0,1,1
Sigalo,0,1,1
Neverdon,0,1,2
Yurachek,0,1,1
Basirico,0,1,1
TRUE,0,1,1
Whyte,0,1,2
Carlile,0,1,2
Peterkin,0,1,1
Komel,0,1,1
Herrington,0,1,1
Josey,0,1,3
Hibbler,0,1,2
Zook,0,1,1
Gabbard,0,1,2
Lacanaria,0,1,2
Durall,0,1,1
Labus,0,1,1
Winkie,0,1,1
Perceval,0,1,1
Stepney,0,1,1
Bethay,0,1,1
Auguste,0,1,2
Grover,0,1,1
Guerrier,0,1,2
Galloway,0,1,4
Njinki,0,1,1
Palomino,0,1,2
Trevillion,0,1,2
Quickel,0,1,1
Sheriff,0,1,2
Kowalksi,0,1,1
Burleson,0,1,3
Dumervil,0,1,2
Authier,0,1,1
Duvall,0,1,2
Stefo,0,1,2
Spadaro,0,1,1
Moen,0,1,2
Okonkwo,0,1,2
Lassiter,0,1,4
Millin,0,1,1
Satchell,0,1,3
Londree,0,1,1
Snider,0,1,3
Quattlebaum,0,1,1
MartsI,0,1,1
Bennion,0,1,1
Pruehs,0,1,1
Swarts,0,1,2
Hynson,0,1,1
Populist,0,1,1
Updegrove,0,1,1
Danley,0,1,2
Singh,0,1,2
Banogu,0,1,1
Kofskey,0,1,1
Busby,0,1,2
Pyke,0,1,2
LeCorn,0,1,2
Pfeifer,0,1,2
Cryer,0,1,3
Knes,0,1,1
McCulley,0,1,2
Caston,0,1,3
Manus-Schell,0,1,1
Foggie,0,1,1
Natour,0,1,1
Slaton,0,1,4
Galvan,0,1,1
Langenkamp,0,1,1
Kuku,0,1,1
Rigg,0,1,4
Exford,0,1,1
Dugger,0,1,1
McDermand,0,1,1
Comis,0,1,1
Adeoye,0,1,1
Soto,0,1,5
Edge-Campbell,0,1,1
Larue,0,1,1
Hammond,0,1,15
Stick,0,1,1
Sayner,0,1,1
Shinsky,0,1,1
Cottrill,0,1,1
Sayles,0,1,2
Dole,0,1,1
Motes,0,1,3
Bimah,0,1,1
Denby,0,1,1
Jimenez,0,1,3
Crayton,0,1,2
Spellman,0,1,1
Bachmeier,0,1,2
Smerczynski,0,1,1
McLilly,0,1,1
Buchannon,0,1,1
Candelarie,0,1,1
Odeneal,0,1,1
Pipkin,0,1,1
Hastings,0,1,4
DiCillo,0,1,1
Vails,0,1,1
Connolly,0,1,5
Grandjean,0,1,1
McPhatter,0,1,1
Eriksen,0,1,1
Gnacinski,0,1,1
Rast,0,1,1
Lewin,0,1,1
Pfeiffer,0,1,1
Urzendowski,0,1,1
Blanc,0,1,2
Arledge,0,1,1
Lacaden,0,1,1
Finlayson,0,1,1
Brunis,0,1,1
Hardnett,0,1,1
Hashemi,0,1,1
Ademilola,0,1,2
Mask,0,1,2
Mcquarters,0,1,1
Havenner,0,1,1
Idlette,0,1,2
Pourciau,0,1,1
Tigg,0,1,1
Downey,0,1,1
Riederer,0,1,1
Linta,0,1,1
Duffin,0,1,2
Lauaki,0,1,2
Schwartzmeier,0,1,1
Shreckengost,0,1,1
Painter,0,1,4
Schoenborn,0,1,1
Spearman,0,1,5
Sugg,0,1,1
Shanley,0,1,2
Rigby,0,1,4
Pylar,0,1,1
Eveillard,0,1,1
Carver,0,1,1
Hennessey,0,1,2
Jordahl,0,1,1
Gajkowski,0,1,1
LaCoste,0,1,1
Jester,0,1,1
Claybourne,0,1,2
Cecil,0,1,2
Bukoski,0,1,1
Byner,0,1,1
Witherspoon,0,1,9
Vaught,0,1,3
Cervi,0,1,1
Pownell,0,1,1
Bouldin,0,1,3
Anu,0,1,1
Solt,0,1,2
Sedergren,0,1,1
Margolis,0,1,1
Sangster,0,1,1
Mageo,0,1,3
Furuta,0,1,1
Pellum,0,1,2
Sommers,0,1,1
Tauaalo,0,1,1
Sota,0,1,1
Elsner,0,1,1
Forester,0,1,2
McCrayI,0,1,1
Meminger,0,1,1
Agomuo,0,1,1
Santana,0,1,2
Demers,0,1,1
Drost,0,1,1
Lawley,0,1,2
Oak,0,1,1
Cineus,0,1,1
Puthoff,0,1,2
Prouty,0,1,1
Absheer,0,1,1
Salcedo,0,1,1
McMahan,0,1,1
Ritz,0,1,1
Wickline,0,1,2
Misaalefua,0,1,1
Wilkie,0,1,2
Spalding,0,1,2
Schoen,0,1,2
Molina,0,1,2
Ungerer,0,1,1
Reuter,0,1,1
Sinegal,0,1,1
Priester,0,1,6
Redix,0,1,1
Moliga,0,1,1
Belcher,0,1,5
Okonya,0,1,2
Woolfork,0,1,1
Darensbourg,0,1,1
Patman,0,1,1
Aka,0,1,2
Haralson,0,1,3
Crisp,0,1,3
Plahutnik,0,1,1
Zaffore,0,1,1
Cheren,0,1,1
Lewallen,0,1,2
Kornack,0,1,1
Woolley,0,1,1
Shuman,0,1,5
Raye-Redmond,0,1,1
Bergmark,0,1,1
Hobdy,0,1,2
Credell,0,1,1
Biscardi,0,1,1
Lenoir,0,1,2
Colston,0,1,2
Burch,0,1,7
Zleh,0,1,1
Stier,0,1,1
DeLeon,0,1,3
Falade,0,1,1
Asher,0,1,2
Town,0,1,2
Prevo,0,1,1
Roussel,0,1,2
Knaus,0,1,1
Urquhart,0,1,2
Raggio,0,1,1
Fain,0,1,2
Stratton,0,1,4
Klugh,0,1,2
Mullis,0,1,1
Duffy,0,1,3
Brien,0,1,1
Paytas,0,1,1
Ivlow,0,1,2
Mephors,0,1,1
Kerle,0,1,1
Dormann,0,1,1
Shinrock,0,1,1
Schlecker,0,1,1
Golub,0,1,1
Zeitler,0,1,2
Bolduc,0,1,1
Helkowski,0,1,1
Cima,0,1,1
Stambaugh,0,1,1
McCourt,0,1,2
Housh,0,1,2
Hattley,0,1,1
Abdul,0,1,2
Macrae,0,1,1
Pandolfo,0,1,1
Delancy,0,1,1
Mezier,0,1,1
Lane-Floyd,0,1,1
Haan,0,1,1
Vigneri,0,1,1
Chism,0,1,2
Gillis,0,1,2
Toluatu,0,1,1
McKiernan,0,1,1
Cenescar,0,1,1
Dunmore,0,1,3
Tennessee,0,1,1
Suber,0,1,3
Ferrell-Logan,0,1,1
Pouncey,0,1,4
Amann,0,1,1
Tubbs,0,1,3
McWhite,0,1,1
Dirogene,0,1,1
Gomillion,0,1,1
Rhett,0,1,1
Scherff,0,1,2
Lupo,0,1,1
Cruickshank,0,1,1
Kirton,0,1,1
Regus,0,1,1
Cratsenberg,0,1,1
Giesey,0,1,1
Harmston,0,1,1
Yeldell,0,1,1
Shively,0,1,1
Binot,0,1,1
Rychlowski,0,1,1
Anousheh,0,1,1
Kowalewski,0,1,1
Foradas,0,1,1
DeHart,0,1,1
Aplin,0,1,2
Djam,0,1,1
Szczyrbak,0,1,1
Stapleton,0,1,4
Torrey,0,1,2
Santamaria,0,1,1
Sibley,0,1,2
Montieth,0,1,1
Scholato,0,1,1
Salgado,0,1,1
Kanu,0,1,1
Arbuckle,0,1,2
LaShore,0,1,1
Lyles,0,1,7
Dziak,0,1,1
Boynton,0,1,2
Passmore,0,1,3
Bisby,0,1,1
Bruneau,0,1,1
Greely,0,1,1
Loggan,0,1,1
Widner,0,1,1
Bonnette,0,1,2
